ID,target
014e55fdb,2519553.72268781
014ea0456,2631469.10501966
0151cc525,1531925.34357612
015409983,2582441.71679436
015411bfe,3002764.51444308
01560b792,222399.87803331
0157b07da,2158807.95304862
01587bbbc,1829288.20497448
0158ba234,2841703.7222469
01590d52a,747614.346018479
015a40790,2418375.65036885
015b07817,575263.62442565
015fc3313,3221204.95764688
01604ee4b,4097933.76499565
016054375,1385337.12438894
01642dec0,2115158.54765177
0166ab5ea,1473102.95198421
016b405be,1439763.09830244
016bdc940,6739342.19178943
016c31d1a,251600.349927892
016d290da,3084502.96787163
016decdd2,1897189.67338505
016ee1214,5508616.45587423
016efef23,6461079.00188189
016f60448,4096813.57728819
017029678,1276945.08706586
01704d4ca,2120646.41625041
0172638ce,2166111.26587432
0173e6be5,8530985.97776435
0174ed320,1598249.14498347
017623c5c,2054931.43165658
017a4044f,2534653.35014831
017a6c7f9,1464861.14716953
017ae7ac3,2051592.67063566
017b80d83,2320139.46417307
017d9f1a4,2271284.58064032
017e22e34,3316946.53085032
017e9a902,5583587.87244863
0180f14e9,2782984.45624649
018148c57,1967633.18314151
018166b42,1615051.4333019
0181a6d0e,1420752.5479017
018283661,2195430.20401501
0183f9b32,1300844.93571995
0186cbba4,1451951.78997699
0188bc86f,2054931.43165658
01890383f,2582677.06687849
018965366,1771016.39925525
0189c8ab0,2042025.88092151
018d514a2,2168200.42059991
018d765bb,1637607.309777
018dbbe73,1471599.53167558
018de39ca,1886423.95953737
018fd935f,8530985.97776435
018ffc9fa,4052367.50135104
019372984,1533657.09038033
01937e592,763660.181166355
019381521,1614732.27804908
01952e574,1219268.26013975
019540ad9,9626142.24604508
01955815c,2335592.38135821
0196be03d,1441560.00829034
01978c738,2544113.49067907
0197f607c,3322731.21609832
01980e862,684282.50705768
019823615,3035068.73790687
019ab3785,4366349.54071771
019c0d544,2555443.254926
019c5ad1d,1964591.56112439
019cff829,4548406.06460449
019ed3e51,1833204.91686088
019fd88df,1496286.24103259
01a0a9e06,1676316.09700344
01a1f927c,2075164.9902979
01a4d6c6c,888658.191333525
01a697820,1745930.83026176
01a72cedb,513041.216117166
01a900d08,2721779.36622666
01a960c35,1596519.83683572
01aa854be,1117498.49962067
01ab08b6a,1045701.69192493
01ad8126b,2627199.38083955
01af69076,4856357.82355472
01aff9a04,1904793.37000087
01b128a94,1904793.37000087
01b1e697f,2019000.68132601
01b3159e1,1829290.21345854
01b342719,3035555.30431169
01b375dad,8530985.97776435
01b6d93e9,2182921.77521741
01b6e8722,1181142.91879116
01b728f6c,2528060.79454475
01b784536,2466556.67118307
01b7d0580,2112568.38487158
01b7defea,834627.198247397
01b80bb3c,2239248.18397615
01b8c1484,2158807.95304862
01bbb0d76,1311884.94735003
01bc848d9,1889520.89501525
01bd8211e,1306567.72796684
01bdda11d,2059717.94848092
01be390b4,1736006.28846579
01be6122c,3087088.06923695
01c1d1fb0,2069490.32057448
01c33d5d2,1099138.50714119
01c34e2ff,936028.712257402
01c362322,1761038.20245685
01c553e1a,2433852.11649527
01c65531d,2450352.94272205
01c6933d0,9423487.23769255
01c74c797,4727862.98819256
01c7eafe8,2549804.27487931
01c81cd35,6782292.07646532
01c898445,3499513.34564999
01c9fd3a7,1052624.81673869
01ca7113f,655825.785409297
01cb0f6ea,2483892.77168148
01cc582f5,448276.51430464
01cca8141,2790254.04358274
01cef01a2,630319.599527556
01d10e85d,1851505.30827877
01d193713,5613671.52199846
01d2fecbe,1008348.50120157
01d38c28f,2536797.12337761
01d396bc2,2426306.66074556
01d7bfe15,2387455.18204694
01d8282f2,2756082.41947365
01d94bd22,3647973.32529394
01da2afeb,2657064.3561758
01db02cda,2166111.26587432
01dd4ee95,833533.749278715
01dd8785b,727608.60298043
01dff0d9c,1801924.4858703
01e04a9fb,1048611.67007533
01e06a9f0,1026044.3879533
01e1970fb,2737748.22890644
01e1ee7f9,2317433.13942865
01e37465e,940274.580704152
01e38e47e,1311884.94735003
01e6618b1,4856357.82355472
01e8de681,4340295.10994962
01e9513b2,1045337.79558164
01ea633f5,2570365.65796452
01eba0824,1900494.15983624
01eca1d02,3024991.72632235
01ed1f78a,2426700.96244694
01ee29ec7,7107305.9856028
01eed81f9,2684614.67754356
01ef1d226,1867991.71973985
01f0030e3,1865579.27800303
01f15fad3,1395810.87574428
01f330ffe,2340644.5449171
01f39eb1e,1443760.15812353
01f44549a,1961061.5042599
01f5a652b,1375301.30374783
01f889c84,1662848.14654183
01fa9c31e,1965057.53709928
01fd4e7e9,1669281.68331865
01fde1134,2509338.93253753
01ff14471,2256153.09801489
01ffa7fbe,2418452.65460777
02001f60c,1851234.95545657
0201ea0a0,2564431.88146113
0201fe232,2162988.43213951
020699f8e,1576413.64104179
0206a24ce,4511129.91719219
0206bfd06,5390201.15011501
020741219,2590063.19234439
020816bdb,1514976.18857639
0209a7570,2568627.79826009
0209bf7b8,1999499.14574009
0209d2fd2,2653449.30794104
020b294bd,1491819.41188145
020b5b442,1791382.66648338
020bd2d15,2337372.74189448
020eaebb2,2660760.2849679
020ed0585,2449997.83749839
020f67b89,3220872.52037025
02118146a,1097920.30546896
0211c154c,3245907.89917574
0211f9abc,1264822.13411654
021257ae5,7256899.22539373
02135d6ab,2335989.8946631
02170db23,1138511.57918205
02180e987,1248690.33257058
0218218c1,4956434.38521674
0218cd3d7,2175683.6096306
0219f8398,1879929.47641345
021aee575,874839.466559407
021bd4dca,1905937.70090383
021da9216,961379.644674577
021ebd418,1248970.05009933
021fd795a,1352343.38814168
02223cd36,2595953.66547974
0223c16c1,1726767.49211444
022678dd2,2885405.36495064
022792b0a,3109833.614577
022804284,2294482.14450731
0228aa82d,1990269.23624259
0229e75c4,1772819.871133
022a8c2f7,2601029.21474325
022cb2631,2181927.347299
0230d4064,8276852.65372343
023377ebc,1855192.54699503
02342e4f7,1394957.51026307
0235e2eab,2036113.17710671
023990ec3,1325305.59915081
023ac9a3c,1987024.62703959
023b81381,1850984.96505005
023fa6bf0,2970882.41056703
024078072,1267174.03711373
0241d1cc7,2390647.46923748
0241dbd70,2425289.23215053
02423aea3,1194685.12130026
0242e62ca,2404174.60743665
024306e5d,1092617.02518913
0244ca2e6,1297528.43270747
0245590f8,371692.278518088
0246d6ee2,2716727.68574564
024739c7d,2530729.65577723
024766f47,1615574.62971455
024813220,1509951.14835634
024890eac,2015246.73459115
024c65d46,1954031.13516493
024c8f9db,1227990.19117481
024cbb5b4,866792.811502746
024d9058c,2298948.07048437
024fe32af,1871543.28330186
025045845,2696191.19318038
0250eb809,1415155.66022934
025179e5e,2228608.12824428
02537cf5e,2522208.06448432
0254223d8,5036676.52581649
0256c0b0e,12779881.2285852
025774ca3,3234321.09767225
025786cb9,2054931.43165658
0257e2b97,1628075.05989447
025994da9,2499080.49329575
025a2f31f,1521904.99864423
025a544da,2314076.90384982
025a96ed9,1878623.36456848
025abdc92,3901736.51178816
025ba7d70,1344452.42271381
025c222b3,2179032.90864709
025c7bb5f,1521904.99864423
025e5d770,1964270.18839624
02635ccad,2391941.86166948
02648787c,2482374.17935498
026756d03,2221803.86577649
0267a271c,2271726.02196936
02681ecec,1382346.94298194
02697d7c3,2359280.9559973
0269a6f71,2955159.37430216
0269d314c,2665593.75145358
0269dba28,1181775.94949272
026a61d88,1086748.56403593
026aeaa2c,2252994.45149918
026b02a83,1816822.0440057
026baed22,1250699.10641636
026c4e17b,1441560.00829034
026c5991c,2358374.49269528
026cf59d9,943145.884027374
026cfc392,266914.307875736
0270a390f,1855612.2009692
0270be3af,2707484.66517202
0270e156b,1599414.7648241
027124809,2661540.41431071
0272c405a,2945522.31120859
027400cb8,2786543.45016248
0274ce8b8,1530264.43750491
027769b10,2295986.62765093
0277d96d0,2573844.9055252
027a21566,8530985.97776435
027c75423,3814079.93027936
027cc80a8,2023807.93931268
027d5aea6,2607909.40679735
02865c5ec,1365504.59431997
0287280ba,2906125.62427855
02898064e,2630247.2385685
028988631,2106504.61971184
028a5c0d4,1907055.49879825
028da53a4,2671790.93884985
028ee267a,2342289.87865072
0292f2fc5,2334982.13776257
02975edfa,2295986.62765093
029a9db2e,1852869.87094396
029b14b56,1908505.00617551
029bbe7d3,1899999.6847787
029c1e398,652903.788078617
029da4b41,844293.81377127
02a0c1918,2579554.04563907
02a2a1bdf,1828358.51369097
02a2c00e0,1300844.93571995
02a31514c,2165424.04604396
02a3dc04d,2697443.69351036
02a565b91,1131295.5674992
02ac98fd5,2942871.57440671
02adff31a,9239411.55674359
02affe93a,1796310.52641489
02afff518,2411232.90495756
02b000198,677915.619447743
02b0b4bae,2155889.73996999
02b0c3fdb,2796765.61692754
02b220cf1,1665137.37151692
02b25ade0,8782424.67097913
02b413bb1,2154432.1130464
02b4aaba1,8133086.26472978
02b67ff32,2560046.05351798
02b71a6b2,2413956.00347365
02b79188f,2071552.24593257
02b8961fc,2391555.83361457
02b96ff6c,2547140.46767801
02bad4594,2852062.4779645
02bbd7b9d,2387004.35638518
02bcf8e90,2241754.90128346
02bde66d2,1838572.80256309
02bfe3c59,2167862.40254854
02c119238,1765867.07791266
02c16cb74,1624667.9666677
02c475e65,2168638.49421549
02c4d224b,2634999.23767699
02c6d9700,1311884.94735003
02c74523d,3660451.17167626
02c7c5e05,1835807.27831103
02c8a1f80,292444.15180337
02c8c7175,2911366.45578962
02c91d25d,1625504.79298634
02ce4321f,1301955.17842267
02cfae275,2091972.42759013
02d07cb78,3721738.2702674
02d147e50,1963090.83450537
02d173c38,1900869.79649491
02d1a1e82,2441236.08453205
02d2dc64c,1383715.12152193
02d3dcc5a,2548902.96963477
02d67ed4c,2749855.77156536
02d682de1,2177064.7803762
02d72b46d,1272575.43246091
02da114c7,1490930.26665836
02da41c7e,1660133.66530352
02dad771a,2305763.26024826
02db2bb9a,159321.351129954
02dc20d11,2648053.40020192
02dc3b94d,1073864.94352925
02dd17f6f,2534775.80265781
02deaaed6,1012197.55443444
02dfd3b7c,765292.744006291
02e0b923c,4856357.82355472
02e23559a,1454405.7153445
02e2acbaa,1141459.23058468
02e5349d9,908850.139138609
02e6bbef5,2644334.47441278
02e7849bb,1252041.45863842
02e80faad,1511360.99073639
02eaec8f8,1154819.02238404
02edb9180,11000328.0881023
02ee21874,9239411.55674359
02ef3cdc7,2389676.4786672
02f18ce31,2219431.54958531
02f20fa4a,2361797.56867956
02f492e98,2154432.1130464
02f7d06a3,1448323.18779097
02f8c9d39,2447658.65824737
02f928f97,3049887.23112701
02f97eb4f,1557878.88515204
02f9cc844,2728574.49281925
02f9f46ac,1276432.04595352
02fb07a76,634532.377429911
02fb4683c,2079882.1686658
02fd708e8,2249306.72039926
03026bfdd,1877375.8751523
0304186ba,2152030.12803861
03052941a,2015954.90943567
030553c29,1470895.23075065
0306f5c13,1329908.87933261
03078adf4,1908488.24257162
030a2297c,823898.054308257
030b9a986,1170073.36035952
030bbd54c,1534143.81249276
030d81f86,1736006.28846579
03101eca5,2369433.76533746
0311bb483,2230377.95342602
03121027c,3439365.99569453
0312ea7f8,1374676.29572837
0313323d7,1767209.27139662
03148fa17,2838928.21375699
0314aa65d,6660630.62651266
03156f66a,1468424.76954855
031775c5a,2344657.07235893
0317cd26f,1685830.90987299
0317dc1c8,1223214.44586554
031959763,1768942.82945409
031961e5e,1111922.39324454
031a6f52d,2498940.55898437
031af41a0,2138794.20066491
031be3013,2390025.46500176
031c054a3,2505399.40827954
031e02d13,2455213.90469254
031fe6025,1475556.98198869
03226e167,6362676.17343977
032313121,2256232.36861512
03252fdf8,2391154.11547839
0325ef5e3,1890558.4877629
03278afaa,2366308.77660251
0329abefe,1418906.7932383
032b82f0c,5259636.93068205
032cb3413,1647170.05064705
032f7abe9,1891359.89906805
032fd3cf7,2501718.76018015
033135e05,9061537.86962357
03316e7c8,2340929.82462074
0333c53fa,397108.114250607
033611b09,8530985.97776435
033656403,1952030.45945413
0337427ab,5837811.38430752
0338d1fb6,2078396.06020238
033948435,15226931.3803341
033b70fcb,2141656.35267199
033d3323b,2078396.06020238
033db5f65,684282.50705768
0341af76c,1228375.86063844
03434b4b4,2448311.79033447
0344e4977,3029538.69967761
0346fb76b,2653341.51516884
034ad33d6,8226262.52125903
034af5dae,656586.620689064
034b70bda,2482529.54022534
034f2607b,370815.89046586
034f28339,1426042.72850551
034fb173b,1247780.31315969
03504923d,4983478.24431825
035226e6e,1498831.55190739
035585d5c,2793610.68458473
035643e2b,1493815.77730473
0356dfccd,2250989.17803978
0356fc880,1964591.56112439
03578cd16,1201029.62326588
0358c22f6,1352343.38814168
035a91cf2,4073261.84957502
035b789d2,1145123.41049576
03610ecc7,2237225.66858203
03656e62f,3463056.52227906
0365b7b3a,2395453.11048043
0365f0a9f,2728574.49281925
0367cb231,2014195.99623242
03687090c,2397044.85462585
036b2dd1e,1890172.43672343
036f3dd40,1478502.02026597
03700787a,3730870.10775218
03705c6ef,2203147.66764759
03722e7be,7451542.91740198
037248721,2290530.33464773
037269293,2116412.99207168
03782136e,2565434.44520348
03796cf0e,2300091.79476264
037dc14e7,2615344.72107249
037ec2166,8530985.97776435
037f61da3,8530985.97776435
0380c62db,4767196.96918603
03857cb43,2707651.14182056
0387bf802,1949678.59019716
038838fee,1330225.77730736
0388b0dc1,2680211.63676743
038ad1732,2267960.31790252
038b7c09a,2480080.33176627
038c061e1,8530985.97776435
038da9843,6560629.11018326
038ded2fe,2071270.22976794
038f623c2,2548530.78436129
039105297,1301409.22645341
0391c19bf,2759731.24007373
0393e0694,4657242.73637846
03949736d,10345861.2837864
03959e9a9,1646036.49579146
03968aeb0,789842.495747227
039a844b4,1594174.41078554
039e289ac,2329548.26979184
03a062fbb,2788796.15897073
03a4623d5,2187069.70538294
03a546322,1940610.47386399
03a5c6003,823898.054308257
03a5f4351,1090947.19164007
03a81c915,3694212.99252964
03aaf818c,1573631.18235616
03ab8fc70,3980798.83550512
03aea7af1,2180176.81806061
03b10328e,2180064.31499708
03b27dded,2158807.95304862
03b46ad5d,2043391.75207224
03b4b4a3e,1270009.90289953
03b67d81b,5036676.52581649
03b6c19da,2342289.87865072
03b835ca7,2783812.64746334
03b882553,2071452.17128566
03b99b5f9,2783562.02485731
03b9a2af2,2122899.15740299
03baf448a,3067888.91139613
03bedbe9d,1866406.98649609
03bfd20b9,1486949.54375154
03bfe3bc5,1130209.23767554
03c18ac69,1474263.0890096
03c27a2bf,1061569.89086405
03c760f76,2123370.04242862
03c8caae7,2187943.95766404
03c9a65f8,1884877.39577827
03cdb39c1,1819231.35844027
03d4bd5b8,1485211.83086995
03d73e9c5,2424240.28940025
03d854501,2955159.37430216
03d893c26,1911678.07152169
03da7d69e,1144258.71565268
03db05222,1415954.52996985
03dc6875e,626841.221802758
03dfb0bd7,802113.406606182
03e09458b,2515043.05649812
03e10ddf7,2491661.0831323
03e28b99f,1371650.38930053
03e58b888,1470893.61576906
03e592e94,1867138.70779771
03e755a97,2544026.8988857
03e78798a,5401214.34990981
03e823704,2113271.31414986
03e882a88,2212373.51160818
03e897c29,2054931.43165658
03ebad6bc,2163674.87900284
03ebf5ecf,687369.086184309
03ec3ab4e,619865.034841729
03ec5eed1,3148125.10187211
03ed5c911,2705508.53726076
03ed976ab,2570365.65796452
03ef34c90,1366676.02478819
03f203cfa,1985373.7882792
03f3c8c46,1411620.56583516
03f492c31,1046497.65418215
03f5b5e4a,1128514.16761245
03f6822ee,2334918.04579908
03f6de512,1047170.04194725
03f73ef0e,2727957.41510672
03f74f010,2391550.58196179
03f82bc6c,3432952.30558863
03fa0306c,1248843.89522225
03fc7fa27,1833424.32337418
03fe6e716,1761314.72142997
03ffe3f49,2449540.58082875
04023973e,1817755.84825788
04042f2d4,2684293.4088462
04045c3a4,2393541.7846575
0404fb8e2,1205108.62224827
0406e6e47,2829114.11830861
040951939,3254454.60511484
0409890f8,4016924.31235515
040ca2949,1184103.43302057
040f6b98c,1510679.12618785
040fb51e2,2660193.59285263
0411c1468,2250989.17803978
04127fa80,2374303.64311559
0412f421d,1779325.24536099
041346d0f,2250628.36898588
04137899d,7814563.11024957
0419a598f,1770454.52704952
041abacf2,1083076.13052234
041ac253e,675881.462445989
041ae628c,1801924.4858703
041b2eaa1,703066.113912966
041d211ec,1471168.18811298
041d6aa88,1805152.22845639
041e0fa5a,1546017.57099558
041fec996,2458105.42127169
042091615,1876123.03439701
0423774bc,2727274.59859573
04245c9ab,1468666.62996674
0425713aa,478952.73023982
042576594,2441812.43341972
04258a134,2478651.15534439
04290d6e3,1871062.50378578
0429ef94f,5404560.07961285
042acad39,1333315.46681862
042b75b8b,3463889.32438489
042b8215b,5382187.92929408
04305a384,1159816.6290129
04314d3a3,1927383.56252246
04315db05,3093714.8544995
04345543a,1964054.53148304
043593500,2857127.38717443
0436f2c86,1718704.0727732
04370ab18,2342289.87865072
0437281f5,3198761.48977105
0438dc28d,2258058.84058601
043be1af1,1121743.26035142
043c23fbe,528237.79742552
043dce29d,2097137.62938943
043e4b825,2330047.08396368
043f5244b,1222803.54485571
043fd2e42,4626810.14052169
0441a98fe,2807632.50185785
044541178,2117235.75377533
04457b1e5,2226741.91046728
04462ec86,3958135.68528993
044683ae6,1476255.41071271
0448aa36f,2273777.23013187
0449d0137,2097754.80905898
044b95f86,2513751.04715341
044b97b6c,2549994.6533879
044c7fd20,1871284.38667502
044c8dfd9,2728574.49281925
044d8ee8d,792083.952346286
044eb2751,684282.50705768
044efc778,2310984.32570757
045082aa1,1633450.16656135
04518a146,1719883.89391986
045239fe8,341925.816407468
0453a3e09,1848456.47377348
0454417ec,3798604.35397482
0454de019,2720652.97223247
04562691c,2002007.82781247
0458a04a0,2680873.83984325
045901f6a,2971198.83225975
045986d3a,2390398.12320867
045bce540,1391526.3446486
045ce5b8c,1594174.41078554
046021d41,1944391.90237972
0462e36a5,2373487.82764595
046526fe2,1726251.87900451
04655596d,2638516.72407888
04658f5b6,2181927.347299
046692f4b,1327383.69885759
046868511,2470478.517963
046892828,684282.50705768
046b3d7ef,5441685.38671436
046c924e3,1041198.08826655
046e2664e,1586906.12422569
046e3b5b4,6752822.77664843
046f20f0d,2369683.5263564
047157871,1334271.75304476
04722b965,1751022.0169414
0478dd0a3,2659367.13987078
0479371c3,2570365.65796452
047ac78ea,1973485.69752742
0481e6914,270924.202841611
04822e352,2360086.70572101
0483111ba,2054931.43165658
0483794aa,2270511.64148235
048443c83,2573844.9055252
04847c5ea,1946976.80207644
048658031,1846059.12655431
048694692,573749.110431038
048712c35,563811.104606001
048b1b81c,2493390.67124067
048def5ee,1964591.56112439
048e4e5ce,2154432.1130464
049036175,8667946.63206582
04905d5d0,2055879.26668858
0490bce2f,1865480.9608
0492364a6,1291292.17783915
0493c1057,1664894.23172523
0494cbc16,2166111.26587432
049670925,2033401.00536739
04998f537,1461574.14150292
04999528c,1478539.35742894
049a35c33,2340929.82462074
049a8e3e5,1898008.48314937
049ab0d4d,1292452.44761938
049b66c17,1410453.97241189
049e17289,775983.418104812
049e7e088,1667816.08508132
04a049e48,758939.167143525
04a095504,3766501.19439746
04a105753,1336553.20339532
04a231167,2492583.19831662
04a3c6d21,1019393.45305209
04a5a539f,2141656.35267199
04a746dc8,1822500.10750233
04a992add,1723365.7757576
04a9e4aeb,2179111.86218144
04aa2e15a,2497980.43685426
04aa6b5fc,3111647.2258245
04ab00450,627755.190588472
04ab1de8e,7123532.40288111
04ad57b6d,3834082.40627019
04ae21348,1695684.55924359
04af5fa34,2560332.77366993
04afeb8ac,2969040.0054264
04b0e1550,914748.709895246
04b1ca833,1794323.57309255
04b2cb591,1557878.88515204
04b2d3d86,1944374.82355873
04b432011,611078.235395651
04b44859f,2152207.34834112
04b56ec7a,1692988.96783098
04b7f99d1,3449497.54571067
04b9581f6,2737255.3001065
04b98c616,1105277.73170077
04b993254,1904046.89205393
04ba2dd27,622143.734587966
04bfe03f9,2166018.51413764
04c147ebb,1030476.78865715
04c1c0844,4096813.57728819
04c1c5c42,655825.785409297
04c26c79a,1197704.56411663
04c361aa2,4183639.65541644
04c458cd8,1384575.29126854
04c59d3cd,1555831.06895573
04c5e1daf,2397044.85462585
04c82f4d9,1671644.00290217
04c84a436,1138511.57918205
04c9f9d02,1964591.56112439
04d0d5de5,1350705.1426979
04d1b813d,863372.493859101
04d3f5d25,2379614.58937965
04d4c2c11,3397401.50895855
04d57e1a7,1899123.71586211
04d908feb,2424250.93628539
04d9847b7,2000004.14401357
04da1b767,1419692.19280756
04dd95d2a,1309644.16689628
04e249294,1290206.61044589
04e2ae28a,1553044.01482283
04e475e3c,3352873.73189667
04e66db1f,1360158.20367001
04e766b04,2314076.90384982
04eabddee,2448634.38897861
04ef0742f,684282.50705768
04efed9db,3437134.9375831
04f1d9979,1521904.99864423
04f1ed5f5,2391941.86166948
04f49943c,2122227.97714455
