ID,target
00ac2d3a5,2994028.14982513
00adab1b6,1401999.08776753
00aef0d56,441637.2701049
00b0b06c4,1408004.56714535
00b0e2303,1440883.42192476
00b1fbbc9,585845.280688778
00b43e0c1,3994711.15664262
00b7190a8,2404337.55770084
00b722e1b,1670714.77779151
00bba815f,3158283.08538949
00bbb1c42,3016871.05540964
00bc2b665,2316398.25647725
00bc35689,2622067.64732776
00be23f52,3405579.12520172
00be24ac5,3066979.5466256
00bfd0f70,2161233.40122046
00c02f73e,2417495.17883511
00c08e5b3,2838001.36284762
00c8690ff,2576085.06404273
00c8df4d5,3712105.52223464
00c8e30de,2430232.63674288
00ca3fb04,2519298.5095228
00cabf621,2208428.61717617
00cb48ae3,1613368.16252151
00cb6b147,2775632.23069828
00cc91a22,3561286.18185859
00cd65e9d,1835604.47713576
00cd7d6a8,1140621.04246653
00cdc1483,1693632.65728325
00ce9bea5,1987455.90525893
00cea0091,3872821.01449422
00cea68c6,2767486.23605733
00d5a5975,2748784.76485843
00d80a3a4,24796872.6217376
00d9f3864,830187.304521864
00da4bd31,2585986.12927538
00df4dd77,5222813.79759783
00e1a55bf,1797705.45257777
00e332971,2614750.05079145
00e5b6b1b,3162114.5523695
00e85d5e3,2489542.12788482
00e90abfa,1615264.98097666
00e9708b4,2434555.65219004
00e9c680f,8938208.23630489
00eaa4394,2919654.44177876
00eae8832,2223114.26698337
00ebefdc0,2914742.07924829
00ecbcb1b,1908294.87331323
00ed49382,2579513.09816114
00ed87564,7077806.02819931
00ef96cfd,108722.458209136
00efe7ca3,2551171.01357649
00f36aa18,1364107.0198843
00f3fb071,2298014.07508965
00f43f548,2150473.32346281
00f4d58ec,2795214.5729247
00f56e106,2978281.97878452
00f84d8c2,2815112.54361006
00f92953b,1719654.08733042
00fa1d469,11497982.4508013
00ff96f49,1876533.80672771
0100ce0d8,3838702.87948379
0102ea9e1,2636834.93033372
0104b3af3,2859003.52723663
010672441,862759.86791472
010771ca5,5674994.99525704
0108aea9f,1343641.68801701
010a479e1,2867676.0833919
010d0a2dd,3952699.66685709
010e3cea2,1658041.2942149
010e5417b,3188316.30814057
01108a561,294619.918326224
0110cca98,1119275.33377723
011449698,2556085.6163293
0114795f0,1838664.12379461
011626c20,8189437.61559601
0117c8f27,2518781.56325489
0117dcb47,1514106.19173255
0118c34be,2109117.38932958
0119efcb9,3286172.81598075
011a58e13,2139114.77470543
011b7902b,6076852.40684355
011ca122e,6479482.28821462
012053244,2109472.71781208
0122a258e,1333884.44529403
0122a4305,1041428.83566666
01230d8ba,491258.35200005
012414f4e,5274823.46046729
012452125,2483644.75767665
0124529b5,319391.196489258
012556288,4621771.36532454
01257c24c,3773334.38998394
01258b972,1550607.6047974
0125b64db,1882220.55132428
01295ef92,2602221.1492451
012a2752f,2316964.92019591
012b6ba95,2046426.4583483
012b96b58,2968709.09818603
012e881b9,2314410.75671578
012f25e94,3072869.81183731
012fa70bb,1340957.82439471
01304fc0a,2423458.36154654
013230913,2501195.78712432
01336ceb8,2546354.94070347
0133b85e7,1389210.79489025
0136f8766,2743279.74979439
0137356b9,2655370.39958747
013750184,573592.016522283
013a3f07c,3181191.82110181
013cc1c13,3000847.3770755
013e96334,1233930.55677275
013fae0b1,2856404.26550998
014076343,2228829.90561363
0140ea0ba,2570442.2649945
0143ee127,271112.034962293
014461014,1879683.87782137
01446634f,744639.424726447
014729fb2,5018773.21441066
014749c88,3230452.75364464
014787fc1,2543121.83430444
014a6143c,1135837.24250871
014af25cd,2780436.25827487
014b5797e,6929890.42727685
014badcb1,1712923.250611
014c523b1,14786816.6630873
014e55fdb,1898804.44048659
014ea0456,2415776.69782197
0151cc525,2534539.39488297
015409983,2663642.71366393
015411bfe,2783049.8052649
01560b792,160991.595835152
0157b07da,2523538.1139504
01587bbbc,3066609.79472363
0158ba234,2687055.3320491
01590d52a,1037030.97136985
015a40790,2658731.97542157
015b07817,668758.904131062
015fc3313,3364509.25769956
01604ee4b,5069765.49217999
016054375,1586817.43307657
01642dec0,3548057.01813878
0166ab5ea,2113893.54215462
016b405be,1447611.41504032
016bdc940,5849605.15428043
016c31d1a,321063.207295002
016d290da,5700280.39199335
016decdd2,2810380.5559871
016ee1214,8898909.10402974
016efef23,7023782.45695158
016f60448,4837534.31275923
017029678,1201573.97518114
01704d4ca,2242172.58387382
0172638ce,2784714.5070897
0173e6be5,10362346.8971202
0174ed320,1863551.76634998
017623c5c,2580967.28549892
017a4044f,2513264.61099015
017a6c7f9,2873008.08417524
017ae7ac3,2002911.32271482
017b80d83,3823300.97508124
017d9f1a4,2771222.08591875
017e22e34,2986195.85055691
017e9a902,8015937.76917089
0180f14e9,2993486.38004179
018148c57,2555991.37394783
018166b42,2263079.34680263
0181a6d0e,2428535.60831305
018283661,2011734.10904615
0183f9b32,1287616.0878925
0186cbba4,2546581.16720931
0188bc86f,2057091.22987288
01890383f,2671772.82039589
018965366,2443679.43614196
0189c8ab0,2276821.71541916
018d514a2,3599643.56623639
018d765bb,2727729.128114
018dbbe73,2564565.92847284
018de39ca,2693717.37800787
018fd935f,12698192.0348789
018ffc9fa,5244723.34270913
019372984,1599409.54255236
01937e592,915033.611853536
019381521,1924503.2640949
01952e574,2021006.56851097
019540ad9,14008122.6449192
01955815c,2742144.85307417
0196be03d,1850116.04194625
01978c738,2459927.21977476
0197f607c,3504819.72365741
01980e862,970097.151836587
019823615,2739889.06002068
019ab3785,5888631.78797417
019c0d544,1962550.28211833
019c5ad1d,2219180.34025415
019cff829,6166087.47046402
019ed3e51,1986988.25617448
019fd88df,1227762.02456998
01a0a9e06,2507101.12581719
01a1f927c,2426561.48105279
01a4d6c6c,777006.973264819
01a697820,2936330.48445728
01a72cedb,536971.443373173
01a900d08,2482523.35843355
01a960c35,2447745.54474108
01aa854be,1624886.39046099
01ab08b6a,1386575.1987445
01ad8126b,2934509.62415639
01af69076,5174242.28672141
01aff9a04,2656211.80531604
01b128a94,2745865.07451112
01b1e697f,2777332.24152526
01b3159e1,2282277.56989337
01b342719,2137266.54388257
01b375dad,12774966.5027469
01b6d93e9,2646051.37844241
01b6e8722,1409943.10196326
01b728f6c,3014169.78045931
01b784536,3113868.15710382
01b7d0580,4146037.48231809
01b7defea,763617.89851406
01b80bb3c,2192493.29034991
01b8c1484,2342203.41571226
01bbb0d76,2766240.33819927
01bc848d9,2332028.64494198
01bd8211e,2701546.03588128
01bdda11d,2853952.33107225
01be390b4,2744067.84139974
01be6122c,2772879.35409877
01c1d1fb0,2440835.25723709
01c33d5d2,1429612.19318529
01c34e2ff,849013.425511653
01c362322,2365341.52791669
01c553e1a,2845157.54010353
01c65531d,2509256.39479854
01c6933d0,17540892.9785019
01c74c797,6056999.18425534
01c7eafe8,2861682.91977209
01c81cd35,7751483.23273017
01c898445,3632079.35838075
01c9fd3a7,1639534.66237491
01ca7113f,705483.506489912
01cb0f6ea,3582958.14335592
01cc582f5,215418.373241487
01cca8141,3766347.14004186
01cef01a2,443322.811052195
01d10e85d,2270579.69602763
01d193713,5153603.74911091
01d2fecbe,1066375.60892289
01d38c28f,2198439.00724782
01d396bc2,2228937.5753247
01d7bfe15,2574082.36313712
01d8282f2,2834616.617513
01d94bd22,7074799.90035583
01da2afeb,2739459.40470162
01db02cda,2480659.90143785
01dd4ee95,1122778.1860383
01dd8785b,1054296.75712473
01dff0d9c,2566614.27312707
01e04a9fb,1106033.21803796
01e06a9f0,907875.288189355
01e1970fb,2880102.35782621
01e1ee7f9,3257668.18153005
01e37465e,1220711.66486318
01e38e47e,1927127.05524541
01e6618b1,5778058.72588787
01e8de681,6564983.6634908
01e9513b2,852639.268349623
01ea633f5,2371593.03073772
01eba0824,2518185.30774434
01eca1d02,3209022.85127196
01ed1f78a,3520462.15095952
01ee29ec7,9007988.94191717
01eed81f9,1523324.69277415
01ef1d226,3420653.29756646
01f0030e3,2444962.47748933
01f15fad3,2233323.56890185
01f330ffe,2732806.16660995
01f39eb1e,1153548.15409622
01f44549a,2032406.71431231
01f5a652b,2298318.02080134
01f889c84,3255396.84536812
01fa9c31e,2555316.10923197
01fd4e7e9,2706095.89132385
01fde1134,2549534.09639862
01ff14471,3258410.22690817
01ffa7fbe,4158996.30589035
02001f60c,1357941.09568317
0201ea0a0,2163862.63862537
0201fe232,2145942.79658463
020699f8e,1685498.35671248
0206a24ce,5138899.43807766
0206bfd06,6428976.03159046
020741219,2922512.88927626
020816bdb,2700591.95851319
0209a7570,2464022.38940335
0209bf7b8,2255684.90612333
0209d2fd2,2984219.82060867
020b294bd,2040195.87613778
020b5b442,2819313.29284614
020bd2d15,2777797.586987
020eaebb2,3062720.68300877
020ed0585,2483433.68984251
020f67b89,3477592.12096133
02118146a,1405992.98902015
0211c154c,3917593.57782037
0211f9abc,1464564.75762134
021257ae5,7528969.0081465
02135d6ab,2632928.09086573
02170db23,1445841.47369281
02180e987,1395936.28266503
0218218c1,6930219.28467096
0218cd3d7,3529537.99179208
0219f8398,2942210.31226633
021aee575,758571.483823273
021bd4dca,2033199.6493889
021da9216,440958.5911178
021ebd418,1685052.89174363
021fd795a,1170604.64476721
02223cd36,2595164.59440868
0223c16c1,3258561.39275349
022678dd2,2192619.2182159
022792b0a,2744422.57427857
022804284,1974520.04683393
0228aa82d,2138097.87875551
0229e75c4,1981081.50971984
022a8c2f7,3884339.90489677
022cb2631,2079430.07058663
0230d4064,10709709.2140611
023377ebc,2292515.22954104
02342e4f7,1900427.29461072
0235e2eab,2644563.76520689
023990ec3,1337703.59415974
023ac9a3c,1926741.02022055
023b81381,2018228.53074862
023fa6bf0,2501334.54652534
024078072,1494748.54681174
0241d1cc7,2724949.57228566
0241dbd70,2514146.48337038
02423aea3,837019.266326805
0242e62ca,1999497.73296907
024306e5d,1863288.19136434
0244ca2e6,1347326.9281371
0245590f8,464662.918672422
0246d6ee2,2776128.00699721
024739c7d,2613066.24905994
024766f47,1583069.26711563
024813220,1421670.41887951
024890eac,2139408.29767339
024c65d46,2753598.3369208
024c8f9db,1965323.55845146
024cbb5b4,2824287.1208536
024d9058c,2143265.10417646
024fe32af,2292100.26698527
025045845,4570923.28282439
0250eb809,1049234.40856258
025179e5e,1862498.81454616
02537cf5e,3862250.32819307
0254223d8,6236812.06317477
0256c0b0e,17145489.9073918
025774ca3,4319550.14276026
025786cb9,2530390.33241373
0257e2b97,1461781.33506482
025994da9,2376018.97019706
025a2f31f,2422452.36010783
025a544da,2769271.82925354
025a96ed9,3044411.25478678
025abdc92,3211530.34697896
025ba7d70,2933031.962127
025c222b3,3387318.07949308
025c7bb5f,2592713.02448654
025e5d770,3049807.65766301
02635ccad,2772392.63308769
02648787c,2607764.16662869
026756d03,3001878.75561071
0267a271c,2536563.64653631
02681ecec,2236764.49797388
02697d7c3,3003607.79122187
0269a6f71,4146529.60521415
0269d314c,2422030.08520657
0269dba28,1623273.45641569
026a61d88,1212124.28614396
026aeaa2c,2637939.32936094
026b02a83,2213352.22831176
026baed22,2264754.22780184
026c4e17b,1610913.74065236
026c5991c,2677144.17715082
026cf59d9,813235.395725718
026cfc392,344537.169350145
0270a390f,1435869.82537999
0270be3af,2556388.12574674
0270e156b,1383893.45515036
027124809,2654078.40845314
0272c405a,2840427.80317831
027400cb8,2533660.37246604
0274ce8b8,1485080.12866642
027769b10,2717403.69293277
0277d96d0,2487218.99365423
027a21566,11519592.593495
027c75423,4222889.43992672
027cc80a8,2443754.72306495
027d5aea6,2746272.13748615
02865c5ec,1297635.22580899
0287280ba,2330407.29171357
02898064e,3757121.78806544
028988631,2056372.23175006
028a5c0d4,2267981.64709385
028da53a4,2695685.92758543
028ee267a,2224591.84962648
0292f2fc5,3034171.63227435
02975edfa,1980806.8550623
029a9db2e,2330121.50524348
029b14b56,2638549.59343001
029bbe7d3,2302054.46753991
029c1e398,1099305.1271977
029da4b41,490677.013137851
02a0c1918,3115747.18063142
02a2a1bdf,2513975.43607153
02a2c00e0,2357571.54749207
02a31514c,2299708.57354425
02a3dc04d,4136313.48328103
02a565b91,2317439.14852664
02ac98fd5,2719205.86896399
02adff31a,12376013.8344553
02affe93a,1810660.76482304
02afff518,2696781.79669966
02b000198,307414.315772311
02b0b4bae,2768842.5612771
02b0c3fdb,2584982.14361504
02b220cf1,2812040.07593846
02b25ade0,11420858.5093848
02b413bb1,5686558.60916567
02b4aaba1,7599997.53427351
02b67ff32,2357493.58137321
02b71a6b2,4509017.90695685
02b79188f,1802009.72846114
02b8961fc,3450800.99671908
02b96ff6c,2527518.01712894
02bad4594,2128227.3052831
02bbd7b9d,3009511.30236155
02bcf8e90,2193320.51088412
02bde66d2,2125804.68875801
02bfe3c59,1826191.39606905
02c119238,2097842.29616989
02c16cb74,1750487.75732346
02c475e65,2548823.58924677
02c4d224b,2540923.89442336
02c6d9700,2618385.43894575
02c74523d,4182210.89806157
02c7c5e05,2237630.15370855
02c8a1f80,226521.752237621
02c8c7175,2264436.19893356
02c91d25d,2505510.48721597
02ce4321f,1031385.31674537
02cfae275,2425773.94035579
02d07cb78,4150399.17281766
02d147e50,2606771.14699733
02d173c38,2798830.66767756
02d1a1e82,2756479.6168446
02d2dc64c,1560960.49771314
02d3dcc5a,3749622.44562711
02d67ed4c,2552659.59951469
02d682de1,2732663.93702279
02d72b46d,2675148.76737975
02da114c7,2592898.56357322
02da41c7e,1908466.43359592
02dad771a,3289641.68360927
02db2bb9a,119092.923491628
02dc20d11,2704757.29502044
02dc3b94d,1016461.72233829
02dd17f6f,2860878.12871086
02deaaed6,1193442.66441903
02dfd3b7c,831055.21364505
02e0b923c,6905065.86403319
02e23559a,2419582.50837664
02e2acbaa,2573937.14689
02e5349d9,914474.365115161
02e6bbef5,2595430.39179305
02e7849bb,1892965.68281944
02e80faad,2298141.10777501
02eaec8f8,1834697.71270447
02edb9180,15014532.46253
02ee21874,13002710.7055018
02ef3cdc7,2541013.61343154
02f18ce31,2575296.94098939
02f20fa4a,1779231.38501448
02f492e98,2531802.40677531
02f7d06a3,1773999.12935906
02f8c9d39,2998311.36372143
02f928f97,4795882.9866376
02f97eb4f,2536413.5057663
02f9cc844,2700598.34656418
02f9f46ac,1382223.55218067
02fb07a76,352142.440061358
02fb4683c,2499777.51511412
02fd708e8,3542432.61527087
03026bfdd,2338939.84273346
0304186ba,2512505.0614646
03052941a,2476275.44502895
030553c29,1629323.38247445
0306f5c13,2374028.1135381
03078adf4,2223626.73628192
030a2297c,803695.322049744
030b9a986,3440475.23734015
030bbd54c,2188920.99168963
030d81f86,2592447.26241009
03101eca5,3226573.86375058
0311bb483,3966409.51893045
03121027c,4176096.30313037
0312ea7f8,1744871.08475532
0313323d7,2075373.85489807
03148fa17,2876806.07165229
0314aa65d,8684306.68413886
03156f66a,1331872.99696763
031775c5a,2515049.26701232
0317cd26f,1441515.52604769
0317dc1c8,1521684.93873351
031959763,3171435.72186801
031961e5e,1742313.22700621
031a6f52d,2850695.84023218
031af41a0,2730045.9241934
031be3013,2837317.75496439
031c054a3,2702307.98844769
031e02d13,3104765.22123407
031fe6025,2559372.85401699
03226e167,7908005.63751385
032313121,2590395.28479367
03252fdf8,2870683.7035684
0325ef5e3,1558513.37245221
03278afaa,2015212.450175
0329abefe,2148088.91802257
032b82f0c,7301765.27942161
032cb3413,1715338.36365981
032f7abe9,2075479.25259224
032fd3cf7,3024191.10800901
033135e05,9428871.41129058
03316e7c8,2346151.24934578
0333c53fa,618650.929463957
033611b09,12221154.5347564
033656403,1887978.12028991
0337427ab,6051460.14482411
0338d1fb6,3176498.88753305
033948435,16118605.3817786
033b70fcb,2453472.78355845
033d3323b,2317290.59131826
033db5f65,504923.775042265
0341af76c,2345491.16800414
03434b4b4,2860680.08234326
0344e4977,4430506.88790036
0346fb76b,4871340.41459985
034ad33d6,11869360.2691546
034af5dae,1078265.29264246
034b70bda,2626651.91712361
034f2607b,361533.373530734
034f28339,1979935.95481833
034fb173b,2285525.73409251
03504923d,6862339.03777352
035226e6e,1718778.06312784
035585d5c,2557439.11790566
035643e2b,1141847.45974493
0356dfccd,2465565.37928407
0356fc880,2123572.61633418
03578cd16,1560320.57322044
0358c22f6,1251077.37871491
035a91cf2,6267408.20014298
035b789d2,1489419.31064739
03610ecc7,2657207.95419594
03656e62f,3945523.65385518
0365b7b3a,3455777.29501341
0365f0a9f,2470985.75900499
0367cb231,2416715.9033466
03687090c,3187153.52832969
036b2dd1e,2153832.90303557
036f3dd40,1376461.68049493
03700787a,6315299.96665374
03705c6ef,2510841.07558627
03722e7be,10898846.9689849
037248721,1425378.41828662
037269293,2194458.27199518
03782136e,3295357.35714708
03796cf0e,3622077.44788288
037dc14e7,3165327.08750015
037ec2166,12629939.0623864
037f61da3,11644918.6768369
0380c62db,7359727.89836062
03857cb43,1885417.11716802
0387bf802,2623588.82550732
038838fee,1549329.22280875
0388b0dc1,3053001.79564096
038ad1732,2169381.59113733
038b7c09a,2288480.09870797
038c061e1,12447566.6546921
038da9843,9805335.97036659
038ded2fe,1905560.81347982
038f623c2,2309256.29646301
039105297,2300540.83272545
0391c19bf,3315446.71724196
0393e0694,4506881.21444103
03949736d,12026939.1147027
03959e9a9,2721767.21978085
03968aeb0,2562873.66656085
039a844b4,2259923.68372231
039e289ac,2093922.90191112
03a062fbb,2481531.46646433
03a4623d5,2568487.38237814
03a546322,2325467.19368596
03a5c6003,1382184.97868036
03a5f4351,2807337.01185435
03a81c915,3670794.44102367
03aaf818c,2305223.19186784
03ab8fc70,3144359.49261238
03aea7af1,2655526.28646696
03b10328e,2518840.81380469
03b27dded,2930953.86735172
03b46ad5d,2511554.90377411
03b4b4a3e,2010062.5335036
03b67d81b,6332328.27534422
03b6c19da,2623048.93380981
03b835ca7,3164872.95842064
03b882553,2561080.12018975
03b99b5f9,2746831.86060631
03b9a2af2,2401956.79337003
03baf448a,4888615.80760901
03bedbe9d,3741858.33638076
03bfd20b9,1856883.04419913
03bfe3bc5,1081556.20961269
03c18ac69,1268648.91113487
03c27a2bf,1432347.18207433
03c760f76,2038277.5707247
03c8caae7,2196287.42851895
03c9a65f8,2369919.34164033
03cdb39c1,2268128.12530854
03d4bd5b8,1993045.39276106
03d73e9c5,3030919.44795624
03d854501,3025670.40507787
03d893c26,1911374.31470205
03da7d69e,2526111.67609602
03db05222,1178964.84185657
03dc6875e,452137.56111721
03dfb0bd7,1359254.69467953
03e09458b,2800324.3556885
03e10ddf7,2955497.27408402
03e28b99f,1599791.21095002
03e58b888,2515659.02337282
03e592e94,2466222.47439217
03e755a97,2867104.72308528
03e78798a,5695343.71695737
03e823704,3598778.47206534
03e882a88,2631894.13597036
03e897c29,2795863.76182831
03ebad6bc,2450233.93924646
03ebf5ecf,578476.114157328
03ec3ab4e,658080.481284366
03ec5eed1,2860101.26258384
03ed5c911,3937485.75696562
03ed976ab,2563461.89243688
03ef34c90,1231733.54844107
03f203cfa,1800487.76756525
03f3c8c46,2601974.76584903
03f492c31,1604026.5966412
03f5b5e4a,1399394.25202446
03f6822ee,3021297.68503935
03f6de512,901228.22400743
03f73ef0e,3573426.0206685
03f74f010,2537551.105843
03f82bc6c,4084955.79146599
03fa0306c,1825809.17981732
03fc7fa27,1584883.27862875
03fe6e716,2338672.50526857
03ffe3f49,3614487.44891973
04023973e,1775000.74944175
04042f2d4,3421888.82393147
04045c3a4,2907150.74710956
0404fb8e2,2933893.29685088
0406e6e47,3800804.53109035
040951939,3180443.30558287
0409890f8,4850156.57366863
040ca2949,1754313.96658337
040f6b98c,2001073.97367887
040fb51e2,2984740.73683179
0411c1468,2739384.86600009
04127fa80,2927131.94263559
0412f421d,1947060.81548956
041346d0f,2324170.51759502
04137899d,11577766.4620175
0419a598f,2429602.22035599
041abacf2,1473454.0497476
041ac253e,1144676.08976718
041ae628c,2705580.03521985
041b2eaa1,972841.957108778
041d211ec,1829130.79468098
041d6aa88,1955329.37283479
041e0fa5a,2189370.01718588
041fec996,3223738.75126513
042091615,1996130.08238441
0423774bc,4571682.19117896
04245c9ab,2389383.82429187
0425713aa,262081.212221008
042576594,3054900.29552647
04258a134,1921803.35561132
04290d6e3,2125406.18246908
0429ef94f,6035503.45095313
042acad39,1361674.71390279
042b75b8b,2245070.8782316
042b8215b,9893776.03998019
04305a384,1799037.07675269
04314d3a3,1953965.73082372
04315db05,2539411.35584531
04345543a,2460620.01516496
043593500,3404012.76345972
0436f2c86,2418983.43367066
04370ab18,2743399.58129782
0437281f5,5656804.53684973
0438dc28d,2280669.31967407
043be1af1,1305812.9510602
043c23fbe,629536.399590247
043dce29d,2717286.10047959
043e4b825,2549433.41823563
043f5244b,1823602.51861401
043fd2e42,5427634.29782054
0441a98fe,3874641.14883607
044541178,2543934.02277116
04457b1e5,1715925.95792223
04462ec86,6285104.28551193
044683ae6,1529672.00191535
0448aa36f,2472350.3256314
0449d0137,2109227.78499822
044b95f86,2417064.71756479
044b97b6c,2711493.70083835
044c7fd20,2969608.90496879
044c8dfd9,1937729.63482025
044d8ee8d,715338.755038341
044eb2751,759515.356112884
044efc778,2612490.39426576
045082aa1,2372067.91739387
04518a146,2597142.34182967
045239fe8,191516.381618006
0453a3e09,3682907.96331803
0454417ec,4492173.84950221
0454de019,2466613.39723531
04562691c,2670755.25076471
0458a04a0,2822906.54896764
045901f6a,5004602.70748436
045986d3a,2498684.86917198
045bce540,2622669.74071071
045ce5b8c,2148604.74804845
046021d41,2281495.82598378
0462e36a5,2641736.68229002
046526fe2,3152724.19908682
04655596d,3477288.17092868
04658f5b6,1810097.0067951
046692f4b,1244195.95965291
046868511,1565354.17123247
046892828,455988.667690894
046b3d7ef,6726305.66863433
046c924e3,624858.577248973
046e2664e,2447183.33891085
046e3b5b4,7253322.89325332
046f20f0d,2600900.44696316
047157871,2354799.03746102
04722b965,2081762.66438101
0478dd0a3,2609231.40845065
0479371c3,3626152.61253698
047ac78ea,1875279.24499036
0481e6914,396957.383062203
04822e352,2872473.88736891
0483111ba,3054734.44531261
0483794aa,2331241.41340071
048443c83,2407815.36332075
04847c5ea,2060921.13944146
048658031,2373921.26265958
048694692,2018766.04329217
048712c35,563703.560843581
048b1b81c,3195972.07747113
048def5ee,2734328.57298817
048e4e5ce,2383441.28211851
049036175,13967808.7428699
04905d5d0,3148225.10980421
0490bce2f,1864417.38223904
0492364a6,2958848.79156167
0493c1057,1749437.182988
0494cbc16,2486611.20868566
049670925,3559482.53440826
04998f537,2981253.92188762
04999528c,1098697.66594097
049a35c33,2815196.00983344
049a8e3e5,2589647.40108938
049ab0d4d,1108378.26793981
049b66c17,2279783.96279388
049e17289,799602.554674799
049e7e088,2148532.81598965
04a049e48,769322.835860996
04a095504,5057033.63982243
04a105753,2404078.42670767
04a231167,2229972.18878621
04a3c6d21,2079487.26930513
04a5a539f,2908409.48049771
04a746dc8,2206073.12248852
04a992add,1888532.37154618
04a9e4aeb,1992301.50938191
04aa2e15a,2891215.78382944
04aa6b5fc,2625853.96718838
04ab00450,636095.084394597
04ab1de8e,7527823.35302412
04ad57b6d,4136852.16669979
04ae21348,1478030.05747628
04af5fa34,2754998.16039632
04afeb8ac,4228762.90412047
04b0e1550,1003464.13621932
04b1ca833,1835827.08989033
04b2cb591,1652201.61957076
04b2d3d86,2090142.55202626
04b432011,591206.964462104
04b44859f,2186752.42897747
04b56ec7a,3336494.86922465
04b7f99d1,3497006.41362593
04b9581f6,2915657.85679235
04b98c616,997846.489738819
04b993254,2831276.88297355
04ba2dd27,1059269.71528108
04bfe03f9,2583004.71506393
04c147ebb,1653672.70817931
04c1c0844,3788743.51516236
04c1c5c42,741506.693595486
04c26c79a,1981107.23950974
04c361aa2,5950192.26919572
04c458cd8,1276211.53697045
04c59d3cd,2787792.77984755
04c5e1daf,3129082.29939378
04c82f4d9,3126297.04664652
04c84a436,1195204.74779191
04c9f9d02,2471184.4738429
04d0d5de5,1243629.25303572
04d1b813d,548172.115668934
04d3f5d25,2687813.58814659
04d4c2c11,5586551.19302398
04d57e1a7,2380537.19881881
04d908feb,3227119.30597574
04d9847b7,2318637.12819095
04da1b767,1692657.28352587
04dd95d2a,1275822.26570065
04e249294,1126521.79434092
04e2ae28a,2057797.25298724
04e475e3c,4586617.31397728
04e66db1f,1590795.61871494
04e766b04,2285858.18298153
04eabddee,2310882.13272966
04ef0742f,601659.731869785
04efed9db,5169850.62974404
04f1d9979,1537263.86744488
04f1ed5f5,2503621.06932068
